CustomerID,Recency,Frequency,Monetary,Average_order_value,Products_purchased,Cancellation_frequency,Total_unique_products,Favorite_day_of_week,Favorite_hour_of_day,Cluster
13726.0,38,2,1079.6599999999999,539.8299999999999,1054,0.0,39,2,11,0
13727.0,28,2,333.48,166.74,162,0.0,19,6,12,0
13728.0,36,6,1016.14,169.35666666666665,458,0.0,38,2,10,0
13730.0,135,2,752.6,376.3,488,0.0,38,4,12,0
13731.0,219,2,610.59,305.295,278,0.0,36,3,10,0
13732.0,28,1,491.86,491.86,498,0.0,33,4,15,0
13735.0,24,8,2764.48,345.56,1081,4.0,161,1,11,0
13736.0,5,3,721.9,240.63333333333333,492,1.0,167,6,15,0
13737.0,200,1,339.59999999999997,339.59999999999997,125,0.0,29,0,16,0
13739.0,18,1,216.9,216.9,54,0.0,3,0,13,0
13740.0,240,1,350.75,350.75,425,0.0,23,2,10,0
13741.0,71,4,666.33,166.5825,217,1.0,34,3,9,0
13742.0,16,14,3079.27,219.94785714285715,1107,2.0,200,6,14,0
13743.0,2,8,1340.1499999999999,167.51874999999998,1775,1.0,8,4,14,0
13744.0,95,2,1080.52,540.26,1153,0.0,54,6,14,0
13745.0,151,2,291.54,145.77,486,1.0,25,3,16,0
13747.0,373,1,79.6,79.6,8,0.0,1,2,10,0
13748.0,95,5,948.25,189.65,439,0.0,24,0,9,0
13750.0,53,5,1647.26,329.452,516,0.0,20,1,15,0
13751.0,288,1,296.25,296.25,152,0.0,9,3,15,0
13752.0,124,6,1175.38,195.89666666666668,874,0.0,64,6,14,0
13753.0,287,1,741.26,741.26,512,0.0,35,4,12,0
13754.0,151,2,282.59999999999997,141.29999999999998,214,0.0,11,2,14,0
13755.0,3,10,2101.39,210.13899999999998,1219,1.0,232,0,13,0
13756.0,2,15,5145.12,343.008,3164,1.0,66,2,9,0
13758.0,11,7,3190.55,455.79285714285714,1844,0.0,104,6,15,0
13759.0,33,2,659.4100000000001,329.70500000000004,287,0.0,24,3,15,0
13760.0,54,2,286.79,143.395,197,0.0,50,6,16,0
13761.0,50,2,1070.65,535.325,642,0.0,68,3,14,0
13762.0,204,2,3.552713678800501e-15,1.7763568394002505e-15,0,1.0,7,3,9,0
13763.0,63,3,1689.46,563.1533333333333,725,2.0,17,4,15,0
13764.0,70,3,1516.42,505.47333333333336,923,0.0,182,3,12,0
13767.0,2,52,16945.71,325.87903846153847,7258,15.0,55,0,14,0
13769.0,2,16,2771.87,173.241875,1152,6.0,73,0,13,0
13771.0,64,5,2631.7,526.3399999999999,1476,1.0,114,2,14,0
13772.0,33,3,1122.63,374.21000000000004,540,0.0,141,6,11,0
13774.0,81,1,345.0,345.0,192,0.0,22,0,12,0
13777.0,0,40,25758.100000000002,643.9525000000001,12807,7.0,39,3,10,0
13778.0,103,1,178.7,178.7,70,0.0,9,6,15,0
13780.0,7,2,360.01,180.005,318,0.0,56,4,13,0
13781.0,250,1,127.84,127.84,30,0.0,17,6,12,0
13782.0,12,6,908.86,151.47666666666666,369,0.0,96,6,12,0
13784.0,9,11,2462.79,223.89,2493,0.0,9,3,9,0
13786.0,367,1,230.39999999999998,230.39999999999998,136,0.0,7,1,13,0
13787.0,75,2,309.04,154.52,337,0.0,24,6,12,0
13790.0,4,1,348.8,348.8,748,0.0,45,0,15,0
13791.0,43,3,1047.68,349.2266666666667,828,1.0,7,3,16,0
13792.0,66,2,195.55,97.775,92,0.0,13,1,14,0
13798.0,1,63,36352.87,577.0296825396825,23515,6.0,115,4,15,0
13799.0,116,2,688.86,344.43,402,0.0,32,0,12,0
13800.0,309,1,558.32,558.32,331,0.0,33,3,12,0
13801.0,66,1,324.8,324.8,168,0.0,23,1,10,0
13802.0,138,6,3906.27,651.045,2281,3.0,57,2,10,0
13803.0,255,1,277.07,277.07,121,0.0,17,1,12,0
13804.0,30,7,2588.39,369.77,1462,0.0,124,2,12,0
13805.0,52,2,924.6,462.3,1900,0.0,10,1,14,0
13806.0,63,1,256.38,256.38,56,0.0,10,4,11,0
13807.0,367,1,112.6,112.6,36,0.0,7,1,15,0
13808.0,5,5,1747.66,349.53200000000004,782,0.0,70,6,12,0
13809.0,305,1,155.05,155.05,29,0.0,11,0,13,0
13810.0,28,2,827.51,413.755,307,0.0,30,4,12,0
13811.0,183,2,519.75,259.875,63,0.0,5,3,9,0
13812.0,42,3,485.0,161.66666666666666,330,0.0,32,4,12,0
13813.0,39,5,1155.41,231.08200000000002,539,1.0,53,0,10,0
13814.0,56,3,1562.12,520.7066666666666,862,1.0,37,0,13,0
13815.0,22,5,3654.91,730.982,2537,1.0,131,0,13,0
13816.0,23,4,483.04,120.76,256,2.0,26,3,14,0
13817.0,29,2,328.98,164.49,208,0.0,19,3,17,0
13819.0,301,3,1140.35,380.1166666666666,1109,0.0,26,0,10,0
13821.0,144,2,385.64,192.82,153,0.0,51,2,11,0
13822.0,5,2,632.0,316.0,611,0.0,90,6,15,0
13823.0,18,2,957.66,478.83,439,0.0,39,4,10,0
13824.0,32,5,1698.94,339.788,768,0.0,34,2,8,0
13826.0,158,2,179.55,89.775,81,1.0,10,3,13,0
13827.0,57,3,409.8,136.6,138,0.0,83,4,11,0
13828.0,22,1,209.49,209.49,311,0.0,15,3,16,0
13829.0,359,1,-102.0,-102.0,-12,1.0,1,2,16,0
13831.0,16,6,2198.45,366.4083333333333,743,0.0,58,0,13,0
13832.0,17,2,40.949999999999996,20.474999999999998,25,1.0,3,6,15,0
13833.0,159,1,383.85,383.85,117,0.0,28,6,13,0
13835.0,25,4,834.57,208.6425,442,0.0,48,6,15,0
13837.0,211,2,266.59000000000003,133.29500000000002,182,0.0,17,3,12,0
13838.0,5,4,674.82,168.705,254,0.0,144,6,10,0
13841.0,252,1,85.0,85.0,100,0.0,1,4,12,0
13842.0,58,9,3385.62,376.18,1768,0.0,155,2,10,0
13844.0,11,1,361.62,361.62,196,0.0,20,0,13,0
13845.0,64,1,312.98,312.98,182,0.0,9,3,8,0
13846.0,24,4,847.61,211.9025,383,1.0,56,1,16,0
13848.0,92,3,1255.0,418.3333333333333,3700,0.0,3,1,10,0
13849.0,51,2,1537.95,768.975,1016,0.0,97,2,10,0
13850.0,88,2,1586.81,793.405,941,1.0,93,1,14,0
13851.0,95,3,2651.46,883.82,1705,0.0,77,2,14,0
13853.0,8,2,1056.94,528.47,304,1.0,23,3,14,0
13854.0,8,29,8025.0199999999995,276.72482758620686,2278,4.0,39,3,11,0
13856.0,168,5,363.4,72.67999999999999,484,2.0,10,4,13,0
13858.0,57,1,216.17,216.17,75,0.0,11,3,16,0
13859.0,326,1,201.16,201.16,129,0.0,27,0,16,0
13860.0,1,6,1240.0,206.66666666666666,589,1.0,58,2,9,0
13862.0,18,10,2187.31,218.731,1682,2.0,97,1,14,0
13863.0,245,2,299.56,149.78,219,1.0,20,2,10,0
13865.0,58,4,501.56,125.39,204,0.0,26,2,8,0
13866.0,74,1,145.67000000000002,145.67000000000002,57,0.0,7,0,14,0
13867.0,31,3,1005.09,335.03000000000003,501,0.0,51,0,12,0
13868.0,7,2,3192.54,1596.27,1964,0.0,32,1,12,0
13869.0,123,4,3083.65,770.9125,1709,0.0,234,0,13,0
13870.0,2,10,2751.25,275.125,1320,2.0,91,4,9,0
13871.0,22,14,6389.8,456.4142857142857,2801,1.0,155,3,12,0
13873.0,119,4,381.7,95.425,138,1.0,21,3,9,0
13874.0,358,1,540.45,540.45,180,0.0,18,3,18,0
13875.0,53,5,1786.79,357.358,1316,0.0,79,4,9,0
13876.0,63,1,122.7,122.7,36,0.0,7,4,10,0
13877.0,86,1,117.24,117.24,108,0.0,3,2,15,0
13878.0,54,1,1271.57,1271.57,463,0.0,35,6,12,0
13880.0,21,13,3219.77,247.67461538461538,1842,0.0,125,1,14,0
13881.0,3,22,16989.52,772.2509090909091,10062,2.0,72,1,10,0
13882.0,2,6,1131.28,188.54666666666665,950,1.0,54,3,12,0
13883.0,1,9,2542.25,282.47222222222223,1369,4.0,109,3,10,0
13884.0,7,6,781.3000000000001,130.21666666666667,297,1.0,45,6,13,0
13885.0,189,2,506.8,253.4,182,0.0,28,0,8,0
13886.0,71,1,243.56,243.56,126,0.0,16,3,13,0
13887.0,204,1,349.55,349.55,147,0.0,19,3,17,0
13888.0,119,2,595.67,297.835,254,0.0,38,4,10,0
13889.0,92,1,416.90000000000003,416.90000000000003,146,0.0,15,3,9,0
13890.0,1,14,1860.8600000000001,132.91857142857143,826,4.0,74,3,9,0
13892.0,26,4,632.97,158.2425,983,0.0,26,3,16,0
13893.0,297,1,821.1,821.1,190,0.0,21,1,11,0
13894.0,22,5,535.97,107.194,339,2.0,25,2,9,0
13895.0,21,5,2588.12,517.624,1364,1.0,97,1,11,0
13897.0,50,1,311.16,311.16,200,0.0,17,3,14,0
13898.0,325,1,155.93,155.93,133,0.0,12,1,10,0
13899.0,16,2,388.52,194.26,156,0.0,19,3,9,0
13900.0,183,3,740.95,246.98333333333335,430,0.0,42,1,12,0
13901.0,72,5,2867.2,573.4399999999999,1739,0.0,144,0,12,0
13904.0,37,2,332.64,166.32,332,0.0,24,4,11,0
13908.0,79,5,2297.05,459.41,1469,1.0,103,2,11,0
13911.0,57,9,2580.91,286.7677777777778,2731,0.0,120,4,10,0
13914.0,3,3,613.95,204.65,379,1.0,28,0,10,0
13917.0,49,2,272.04,136.02,228,0.0,16,4,9,0
13918.0,49,2,1212.8400000000001,606.4200000000001,1140,0.0,30,4,12,0
13919.0,53,3,314.15999999999997,104.71999999999998,435,1.0,23,2,10,0
13922.0,351,1,172.25,172.25,93,0.0,7,3,10,0
13923.0,53,1,351.13,351.13,185,0.0,20,0,12,0
13924.0,1,11,1682.08,152.91636363636363,1532,5.0,91,2,15,0
13925.0,36,6,616.65,102.77499999999999,327,2.0,28,3,12,0
13926.0,23,1,223.85000000000002,223.85000000000002,104,0.0,11,2,13,0
13927.0,74,1,348.99,348.99,214,0.0,21,0,12,0
13928.0,10,4,464.57,116.1425,129,0.0,23,1,12,0
13929.0,169,3,802.85,267.6166666666667,139,1.0,8,3,15,0
13930.0,57,2,337.34,168.67,274,0.0,15,1,11,0
13931.0,85,3,1230.93,410.31,721,1.0,56,0,10,0
13932.0,294,1,307.4,307.4,72,0.0,16,4,12,0
13933.0,109,2,608.7900000000001,304.39500000000004,205,0.0,23,3,13,0
13934.0,263,1,922.1,922.1,390,0.0,31,0,8,0
13936.0,171,2,361.28,180.64,324,1.0,26,0,8,0
13937.0,169,1,158.85,158.85,123,0.0,9,3,16,0
13938.0,35,1,71.66,71.66,70,0.0,7,4,14,0
13939.0,23,4,556.75,139.1875,843,1.0,43,1,11,0
13940.0,17,4,839.14,209.785,516,0.0,39,0,16,0
13941.0,21,7,4912.41,701.7728571428571,2307,2.0,24,1,9,0
13946.0,79,3,561.5699999999999,187.18999999999997,443,0.0,11,6,12,0
13947.0,65,1,90.6,90.6,44,0.0,5,2,14,0
13948.0,360,1,102.0,102.0,40,0.0,3,1,10,0
13949.0,2,6,2427.32,404.55333333333334,2474,0.0,124,2,11,0
13950.0,11,5,728.56,145.712,321,1.0,33,1,14,0
13951.0,176,3,674.45,224.8166666666667,459,0.0,38,6,13,0
13952.0,211,3,3246.09,1082.03,1424,1.0,119,4,9,0
13953.0,7,7,3515.68,502.23999999999995,2724,0.0,8,1,10,0
13954.0,1,3,378.59,126.19666666666666,141,1.0,24,3,10,0
13955.0,154,2,322.96,161.48,154,0.0,33,4,17,0
13956.0,5,5,1019.27,203.85399999999998,486,0.0,123,6,16,0
13958.0,372,1,-102.45,-102.45,-23,1.0,5,3,17,0
13959.0,79,3,594.04,198.01333333333332,355,0.0,79,2,15,0
13960.0,21,2,230.22,115.11,142,0.0,11,4,15,0
13962.0,21,2,169.55,84.775,87,0.0,11,4,11,0
13963.0,308,4,664.54,166.135,460,0.0,35,1,11,0
13967.0,145,1,80.7,80.7,42,0.0,2,6,12,0
13969.0,7,20,8956.92,447.846,4469,2.0,334,3,15,0
13971.0,8,11,2702.2200000000003,245.65636363636366,1818,3.0,118,0,12,0
13972.0,70,2,190.25,95.125,187,0.0,15,6,11,0
13973.0,287,1,264.7,264.7,109,0.0,11,4,15,0
13974.0,49,1,413.59000000000003,413.59000000000003,249,0.0,28,4,14,0
13975.0,31,7,2438.19,348.3128571428571,1690,1.0,240,1,13,0
13976.0,206,1,357.98,357.98,154,0.0,10,1,9,0
13978.0,14,2,196.79000000000002,98.39500000000001,315,0.0,14,1,15,0
13979.0,73,1,869.87,869.87,639,0.0,54,1,13,0
13980.0,60,1,200.14,200.14,172,0.0,11,0,13,0
13982.0,39,5,1861.11,372.222,1132,1.0,72,0,13,0
13983.0,29,13,2590.46,199.26615384615386,1170,1.0,91,0,14,0
13984.0,26,6,488.03,81.33833333333332,271,1.0,14,2,15,0
13985.0,4,16,7024.53,439.033125,3437,1.0,108,2,13,0
13986.0,17,1,320.46,320.46,430,0.0,12,1,15,0
13988.0,19,9,4098.8,455.4222222222222,3025,3.0,188,2,10,0
13989.0,65,2,1266.08,633.04,1313,0.0,33,3,15,0
13990.0,213,1,311.3,311.3,190,0.0,16,1,15,0
13991.0,12,7,846.54,120.9342857142857,992,1.0,57,6,13,0
13992.0,30,1,76.8,76.8,64,0.0,5,2,15,0
13993.0,32,12,3409.66,284.1383333333333,892,3.0,66,2,12,0
13994.0,3,6,2274.14,379.0233333333333,932,0.0,122,0,15,0
13995.0,15,6,1383.49,230.58166666666668,867,1.0,55,3,8,0
13999.0,10,15,3865.26,257.684,2231,3.0,102,0,11,0
14000.0,206,2,633.71,316.855,707,1.0,15,3,16,0
14001.0,45,3,2043.0800000000002,681.0266666666668,962,0.0,34,1,9,0
14002.0,134,2,529.73,264.865,877,0.0,47,3,15,0
14004.0,43,7,4582.64,654.6628571428572,2668,0.0,102,3,12,0
14005.0,9,5,2874.72,574.944,2478,0.0,53,2,10,0
14006.0,115,3,962.19,320.73,641,0.0,22,1,16,0
14009.0,198,3,685.9300000000001,228.64333333333335,361,1.0,42,2,13,0
14012.0,277,1,328.8,328.8,160,0.0,11,0,12,0
14013.0,110,3,473.02,157.67333333333332,462,0.0,30,6,15,0
14014.0,77,1,505.18,505.18,1076,0.0,39,4,13,0
14015.0,52,1,917.34,917.34,378,0.0,20,1,10,0
14016.0,154,5,4278.46,855.692,2123,1.0,153,4,10,0
14019.0,46,4,1398.96,349.74,1034,1.0,37,6,15,0
14020.0,16,2,642.8,321.4,441,0.0,37,2,9,0
14021.0,155,3,631.9,210.63333333333333,192,0.0,22,3,13,0
14022.0,225,1,440.0,440.0,487,0.0,28,3,14,0
14023.0,7,2,584.07,292.035,345,0.0,30,6,15,0
14024.0,121,2,327.7,163.85,150,0.0,16,6,13,0
14027.0,60,1,104.82,104.82,62,0.0,6,0,9,0
14029.0,63,2,467.66,233.83,198,0.0,15,4,14,0
14030.0,18,8,2358.84,294.855,1478,0.0,210,0,16,0
14031.0,7,22,14698.91,668.1322727272727,5371,3.0,120,4,17,0
14032.0,2,18,2929.84,162.7688888888889,2008,7.0,53,1,11,0
14034.0,22,4,509.09,127.2725,312,1.0,82,3,14,0
14035.0,28,5,1428.02,285.604,739,0.0,41,6,15,0
14036.0,284,1,626.65,626.65,268,0.0,38,0,9,0
14037.0,176,2,147.20000000000002,73.60000000000001,46,0.0,27,4,11,0
14038.0,78,4,1554.48,388.62,963,1.0,64,0,14,0
14039.0,33,1,152.2,152.2,92,0.0,6,6,13,0
14040.0,40,14,3491.64,249.40285714285713,1515,2.0,146,6,12,0
14041.0,266,1,141.41,141.41,94,0.0,21,4,13,0
14044.0,26,4,646.42,161.605,304,0.0,165,6,14,0
14045.0,109,4,1659.75,414.9375,535,0.0,4,3,8,0
14046.0,284,1,151.59,151.59,443,0.0,13,0,14,0
14047.0,8,7,1290.01,184.28714285714287,377,2.0,22,3,11,0
14048.0,277,2,375.13,187.565,274,1.0,84,0,14,0
14049.0,16,6,5536.15,922.6916666666666,3784,2.0,352,2,11,0
14050.0,31,2,746.36,373.18,689,0.0,49,3,13,0
14051.0,0,26,15477.34,595.2823076923077,3741,3.0,52,1,10,0
14052.0,19,1,225.36,225.36,89,0.0,56,6,12,0
14053.0,124,2,260.25,130.125,215,0.0,2,6,12,0
14054.0,65,1,92.46,92.46,62,0.0,6,2,15,0
14055.0,106,1,725.6400000000001,725.6400000000001,216,0.0,10,3,15,0
14056.0,1,29,8063.3,278.0448275862069,4213,6.0,320,3,15,0
14057.0,23,18,6141.099999999999,341.1722222222222,4705,1.0,179,1,12,0
14059.0,266,1,183.6,183.6,128,0.0,8,4,10,0
14060.0,4,20,6135.38,306.769,5374,1.0,86,2,12,0
14062.0,9,12,10464.85,872.0708333333333,5593,0.0,60,3,15,0
14064.0,29,7,1168.92,166.98857142857145,1334,2.0,59,3,13,0
14066.0,266,1,152.55,152.55,45,0.0,7,4,12,0
14067.0,63,2,374.7,187.35,361,0.0,51,4,10,0
14068.0,320,1,265.85,265.85,73,0.0,22,6,16,0
14071.0,3,9,1291.34,143.48222222222222,861,1.0,270,1,12,0
14073.0,21,2,139.54,69.77,128,1.0,13,0,15,0
14075.0,4,3,942.26,314.08666666666664,754,0.0,33,2,16,0
14076.0,129,1,118.67,118.67,79,0.0,43,1,15,0
14077.0,40,5,499.41999999999996,99.88399999999999,268,0.0,33,3,15,0
14078.0,101,6,1049.37,174.89499999999998,310,0.0,46,2,12,0
14079.0,124,1,375.1,375.1,301,0.0,12,6,12,0
14080.0,32,1,45.599999999999994,45.599999999999994,48,0.0,4,0,11,0
14081.0,267,4,891.77,222.9425,589,2.0,126,3,16,0
14082.0,364,1,182.25,182.25,110,0.0,28,4,11,0
14083.0,4,9,1002.9,111.43333333333334,705,0.0,162,0,13,0
14085.0,2,19,4408.54,232.0284210526316,3176,1.0,272,3,13,0
14087.0,2,2,178.72,89.36,249,1.0,62,2,12,0
14088.0,10,14,50415.49,3601.1064285714283,12593,1.0,379,2,15,0
14089.0,56,1,158.75,158.75,133,0.0,13,4,10,0
14090.0,324,1,76.32000000000001,76.32000000000001,72,0.0,1,2,10,0
14092.0,7,17,4063.1,239.00588235294117,2061,3.0,117,2,12,0
14093.0,12,1,433.86,433.86,391,0.0,95,6,16,0
14096.0,4,17,53258.43,3132.8488235294117,16336,0.0,1118,0,15,0
14098.0,36,1,147.35,147.35,104,0.0,21,3,10,0
14099.0,16,12,3092.9700000000003,257.7475,2177,1.0,167,2,11,0
14100.0,137,1,191.95000000000002,191.95000000000002,63,0.0,24,0,11,0
14101.0,73,6,5976.79,996.1316666666667,6942,0.0,15,4,12,0
14102.0,5,8,1060.33,132.54125,746,3.0,35,2,13,0
14104.0,154,2,216.20999999999998,108.10499999999999,72,0.0,21,0,12,0
14105.0,85,2,1260.33,630.165,798,1.0,74,3,17,0
14107.0,51,8,2688.48,336.06,1788,1.0,61,4,12,0
14108.0,30,3,594.16,198.0533333333333,380,1.0,33,2,10,0
14109.0,23,2,80.2,40.1,56,1.0,9,2,10,0
14110.0,3,13,5669.65,436.12692307692305,2443,1.0,94,4,9,0
14111.0,14,5,688.6,137.72,457,1.0,10,4,13,0
14112.0,22,12,2774.17,231.18083333333334,1608,5.0,117,6,12,0
14113.0,3,8,1377.92,172.24,635,4.0,26,3,10,0
14114.0,273,2,386.53,193.265,101,0.0,15,3,11,0
14116.0,19,5,1382.74,276.548,707,0.0,61,3,13,0
14117.0,143,1,90.0,90.0,72,0.0,3,1,9,0
14119.0,354,1,-19.9,-19.9,-2,1.0,1,0,13,0
14121.0,3,6,2740.3,456.7166666666667,2078,2.0,148,1,10,0
14124.0,84,1,419.58000000000004,419.58000000000004,1618,0.0,4,4,13,0
14125.0,10,3,2720.63,906.8766666666667,1628,0.0,159,3,15,0
14126.0,7,4,643.6300000000001,160.90750000000003,458,1.0,14,1,12,0
14127.0,122,3,709.71,236.57000000000002,321,0.0,39,2,12,0
14128.0,60,2,637.5,318.75,564,0.0,40,0,12,0
14129.0,1,5,1123.8600000000001,224.77200000000002,592,0.0,31,3,9,0
14130.0,319,1,480.91,480.91,257,0.0,66,0,16,0
14132.0,2,12,3580.13,298.3441666666667,3366,1.0,100,3,10,0
14133.0,129,5,590.3399999999999,118.06799999999998,342,2.0,26,4,11,0
14135.0,1,15,4690.31,312.68733333333336,3850,0.0,95,1,10,0
14138.0,1,2,965.8800000000001,482.94000000000005,600,0.0,40,4,9,0
14139.0,46,1,415.82,415.82,510,0.0,26,0,13,0
14140.0,3,3,920.05,306.68333333333334,809,1.0,60,1,11,0
14141.0,2,6,879.0300000000001,146.50500000000002,337,2.0,28,4,14,0
14142.0,373,1,311.81,311.81,313,0.0,22,2,16,0
14143.0,133,1,115.8,115.8,30,0.0,7,4,9,0
14145.0,46,5,3148.2,629.64,636,1.0,6,0,12,0
14146.0,8,6,2949.57,491.595,1886,1.0,183,3,15,0
14147.0,49,3,468.4,156.13333333333333,96,1.0,4,3,18,0
14148.0,233,1,157.2,157.2,16,0.0,3,2,12,0
14149.0,212,3,259.43,86.47666666666667,129,2.0,28,1,9,0
14150.0,35,2,658.64,329.32,496,0.0,23,4,10,0
14152.0,75,3,611.09,203.6966666666667,699,1.0,47,1,15,0
14154.0,239,2,1345.62,672.81,465,0.0,52,3,16,0
14155.0,266,1,118.75,118.75,25,0.0,6,4,14,0
14156.0,9,64,113685.77,1776.34015625,56896,10.0,714,1,14,0
14157.0,19,3,392.44,130.81333333333333,260,1.0,45,6,13,0
14158.0,40,1,507.66,507.66,781,0.0,41,6,15,0
14159.0,19,14,4613.2699999999995,329.5192857142857,4332,3.0,500,6,12,0
14161.0,215,3,1097.6200000000001,365.8733333333334,450,0.0,87,6,11,0
14162.0,173,2,289.36,144.68,142,0.0,25,6,12,0
14163.0,87,4,2445.91,611.4775,893,0.0,36,1,15,0
14164.0,70,2,1631.77,815.885,1033,0.0,28,1,12,0
14165.0,275,1,120.44,120.44,53,0.0,23,2,12,0
14167.0,39,4,562.59,140.6475,147,0.0,27,0,15,0
14171.0,98,1,363.79,363.79,167,0.0,57,4,16,0
14173.0,10,4,450.84,112.71,150,0.0,28,1,13,0
14174.0,33,1,134.46,134.46,94,0.0,26,6,13,0
14175.0,51,7,3108.06,444.00857142857143,1461,4.0,139,1,11,0
14176.0,297,5,574.0,114.8,207,1.0,28,1,12,0
14177.0,84,5,544.51,108.902,203,1.0,37,0,11,0
14178.0,8,7,1580.26,225.75142857142856,1492,0.0,190,4,12,0
14179.0,40,2,701.57,350.785,319,0.0,135,1,14,0
14180.0,10,31,4640.77,149.70225806451614,710,6.0,112,2,13,0
14184.0,66,1,452.89,452.89,127,0.0,24,1,12,0
14185.0,331,1,197.65,197.65,6,0.0,3,2,13,0
14188.0,8,10,2018.91,201.89100000000002,1145,4.0,34,2,13,0
14189.0,2,24,4604.31,191.84625000000003,3919,9.0,176,3,16,0
14191.0,1,14,4660.01,332.85785714285714,3657,1.0,146,1,14,0
14193.0,67,2,853.39,426.695,445,0.0,35,1,11,0
14194.0,4,32,11216.75,350.5234375,5783,11.0,269,4,14,0
14195.0,201,3,962.7,320.90000000000003,702,1.0,7,4,16,0
14196.0,106,1,335.52,335.52,142,0.0,6,3,10,0
14198.0,4,7,663.5,94.78571428571429,280,3.0,35,0,16,0
14199.0,218,1,185.39999999999998,185.39999999999998,28,0.0,2,3,13,0
14201.0,60,9,688.04,76.44888888888889,578,2.0,32,1,13,0
14204.0,2,1,150.61,150.61,72,0.0,36,2,13,0
14205.0,16,3,228.5,76.16666666666667,100,1.0,34,3,13,0
14206.0,239,2,308.26,154.13,274,1.0,21,3,16,0
14208.0,94,1,151.74,151.74,114,0.0,10,1,12,0
14209.0,10,7,2067.13,295.30428571428575,688,1.0,55,1,10,0
14210.0,91,7,1900.89,271.5557142857143,759,1.0,66,1,12,0
14211.0,53,13,2208.3,169.8692307692308,1232,4.0,87,0,10,0
14212.0,89,1,1070.48,1070.48,1152,0.0,9,6,12,0
14213.0,371,1,-1192.2,-1192.2,-244,1.0,5,4,9,0
14214.0,30,7,1000.23,142.89000000000001,748,2.0,64,0,12,0
14215.0,11,7,1777.92,253.98857142857145,1354,1.0,98,0,14,0
14216.0,3,4,1839.3,459.825,594,0.0,47,2,10,0
14217.0,1,24,1925.3600000000001,80.22333333333334,677,7.0,78,3,12,0
14218.0,42,1,169.48000000000002,169.48000000000002,160,0.0,12,4,10,0
14219.0,4,1,89.94,89.94,78,0.0,7,0,16,0
14220.0,247,2,632.4,316.2,272,0.0,21,3,18,0
14221.0,42,10,3427.85,342.78499999999997,2190,1.0,123,1,17,0
14222.0,177,1,683.17,683.17,607,0.0,41,2,16,0
14223.0,92,4,975.23,243.8075,583,1.0,50,3,11,0
14224.0,110,4,1009.73,252.4325,483,0.0,105,6,13,0
14226.0,28,7,2184.2400000000002,312.0342857142858,1289,2.0,64,4,15,0
14227.0,26,15,3315.71,221.04733333333334,1811,5.0,117,4,14,0
14229.0,51,5,1450.6,290.12,590,2.0,29,0,12,0
14231.0,179,5,822.0600000000001,164.412,402,2.0,47,3,11,0
14232.0,31,8,2043.93,255.49125,1937,3.0,81,6,12,0
14233.0,43,5,1447.51,289.502,671,1.0,30,2,15,0
14234.0,22,4,754.12,188.53,951,0.0,122,3,13,0
14235.0,10,6,3093.86,515.6433333333333,1947,1.0,65,3,13,0
14236.0,80,2,490.86,245.43,310,0.0,15,1,9,0
14237.0,373,1,161.0,161.0,38,0.0,9,2,13,0
14238.0,326,1,146.85,146.85,111,0.0,8,0,14,0
14239.0,43,13,2323.5,178.73076923076923,986,2.0,83,3,14,0
14240.0,30,2,890.34,445.17,418,0.0,37,2,13,0
14241.0,183,1,213.70000000000002,213.70000000000002,146,0.0,10,3,11,0
14242.0,234,2,280.55,140.275,123,0.0,13,1,8,0
14243.0,8,14,2535.88,181.1342857142857,1204,4.0,99,3,13,0
14245.0,176,5,1677.48,335.496,971,3.0,107,0,10,0
14246.0,110,3,1474.06,491.3533333333333,804,0.0,57,0,11,0
14247.0,278,1,136.76999999999998,136.76999999999998,47,0.0,19,6,15,0
14248.0,318,1,302.58,302.58,102,0.0,8,1,14,0
14250.0,7,3,1904.05,634.6833333333333,1200,0.0,94,6,13,0
14251.0,1,5,2879.7000000000003,575.94,1674,0.0,37,3,12,0
14256.0,254,3,935.0600000000001,311.68666666666667,410,1.0,51,4,11,0
14257.0,51,6,3087.27,514.545,1677,1.0,89,1,10,0
14258.0,9,10,12650.08,1265.008,7098,1.0,58,3,10,0
14259.0,141,1,120.0,120.0,68,0.0,5,3,10,0
14261.0,50,2,1163.45,581.725,406,0.0,52,3,10,0
14262.0,8,8,2618.23,327.27875,1645,0.0,87,3,12,0
14264.0,154,3,319.47,106.49000000000001,66,1.0,17,4,10,0
14265.0,109,2,530.18,265.09,330,0.0,31,0,13,0
14267.0,150,7,1279.09,182.72714285714284,461,4.0,25,3,10,0
14270.0,331,1,492.65000000000003,492.65000000000003,197,0.0,29,2,9,0
14271.0,225,1,112.32,112.32,88,0.0,10,3,12,0
14272.0,73,2,437.96,218.98,599,0.0,33,1,10,0
14273.0,51,4,559.97,139.9925,264,0.0,22,1,13,0
14276.0,88,5,1019.39,203.878,723,2.0,52,6,9,0
14277.0,15,4,3892.8,973.2,1614,1.0,194,3,15,0
14280.0,196,1,134.04,134.04,52,0.0,8,4,10,0
14282.0,3,15,3701.44,246.76266666666666,2656,0.0,70,3,12,0
14284.0,30,3,578.45,192.8166666666667,157,1.0,24,2,8,0
14285.0,21,4,1910.01,477.5025,541,0.0,18,6,11,0
14286.0,23,5,4595.81,919.162,4306,2.0,220,0,8,0
14287.0,8,4,156.23000000000002,39.057500000000005,237,1.0,9,3,11,0
14288.0,212,2,413.85,206.925,187,1.0,16,1,13,0
